D1,D2,D3,D4,D5,D6,D7,D8
3.0000,3.0737,3.4150,3.5415,3.7109,3.7109,3.7480,3.8439
3.0000,3.3236,3.5099,3.9568,4.2637,4.6017,5.1240,5.3885
3.0000,4.2522,5.2097,6.0917,7.0610,7.8015,8.5736,9.6523
3.0000,4.1352,5.0912,5.3241,6.0888,6.9110,7.5974,8.1946
3.0000,3.0205,3.2140,3.4861,3.5923,3.8330,3.8330,4.0201
3.0000,3.1758,3.4549,3.7707,3.8323,3.9592,4.0336,4.0336
3.0000,3.8253,4.9861,5.5747,6.5215,7.5960,8.7520,9.3452
3.0000,3.0000,3.1468,3.5889,3.9767,4.2519,4.6543,4.6543
3.0000,4.0429,5.3398,6.4794,7.3126,8.1807,9.3484,10.4930
3.0000,4.1079,5.1394,6.2316,7.4185,8.2676,9.3627,10.0074
3.0000,3.0647,3.1473,3.4177,3.7023,3.7351,4.1043,4.1970
3.0000,3.1501,3.3354,3.4353,3.5107,3.7413,4.3265,4.4525
3.0000,3.2980,3.2980,3.6065,3.6699,3.8729,4.0867,4.2647
3.0000,3.3006,3.3006,3.6352,3.6385,4.0082,4.3079,4.6797
3.0000,3.3560,3.6824,4.2034,4.3424,4.5511,4.6965,4.6965
3.0000,3.8481,4.5818,5.5125,6.7859,7.1333,7.1333,7.3893
3.0000,3.2962,3.3734,3.4551,3.8295,4.0301,4.2561,4.4449
3.0000,3.8497,4.3812,4.9260,5.6769,6.3607,7.0965,7.9123
3.0000,3.0000,3.3375,3.4421,3.5799,3.9512,4.2666,4.4464
3.0000,3.2756,3.5793,3.9297,4.3189,4.5184,4.7090,4.7412
3.0000,3.1740,3.6337,3.6499,3.9544,4.4007,4.5808,4.6598
3.0000,3.3577,3.5655,4.0144,4.2283,4.4160,4.7909,4.9717
3.0000,3.0024,3.2534,3.3035,3.4011,3.5202,3.9516,4.1206
3.0000,3.0000,3.1955,3.2975,3.3817,3.5080,3.9646,4.1895
3.0000,3.2333,3.5246,3.6138,3.9191,4.2445,4.2445,4.6015
3.0000,3.1464,3.3703,3.6687,3.9051,3.9391,4.2512,4.6194
3.0000,3.6296,3.9843,4.3811,4.5476,4.7538,5.0946,5.2725
3.0000,3.1185,3.1185,3.2674,3.2674,3.4465,3.7052,4.0518
3.0000,3.4907,3.7137,4.0311,4.3060,4.4747,4.6790,5.0811
3.0000,4.1988,5.2744,5.9154,7.0220,8.0994,8.9951,10.2835
3.0000,3.4802,3.6010,3.6010,4.0846,4.2687,4.3730,4.6589
3.0000,4.1768,5.3406,6.6753,7.3561,8.4554,9.4469,10.6982
3.0000,3.1472,3.3841,3.5506,3.7194,3.9821,4.4467,4.7504
3.0000,3.0321,3.2156,3.5042,3.6613,3.9307,4.1513,4.1513
3.0000,3.3697,3.3697,3.5507,3.7174,3.7174,3.8307,3.9204
3.0000,4.2266,5.2909,5.9812,6.9162,7.9438,9.3542,10.1495
3.0000,3.3035,3.3035,3.7384,4.1770,4.1984,4.3598,4.3598
3.0000,3.0000,3.2504,3.4813,3.5856,3.8122,4.0948,4.2621
3.0000,3.2289,3.6078,3.7892,4.0034,4.2618,4.3100,4.4373
3.0000,3.8411,4.9238,6.1248,7.3256,8.4808,9.6265,10.4200
3.0000,3.0000,3.1355,3.3938,3.7366,3.8183,4.1459,4.3878
3.0000,3.5085,3.8627,4.0920,4.4189,4.4784,4.6875,4.9340
3.0000,3.5962,4.6820,5.8543,6.8592,7.4078,8.2654,9.2270
3.0000,3.1941,3.3749,3.3803,3.7124,3.9494,4.1719,4.3431
3.0000,3.4909,4.3919,5.0008,6.3817,7.0618,7.9117,8.4224
3.0000,4.0793,5.2284,6.5745,7.3883,8.3575,9.3552,10.4394
3.0000,3.4008,3.9351,4.2919,4.4897,4.5568,4.6338,4.6338
3.0000,4.0313,5.1184,5.8580,6.7221,7.8416,8.5308,9.3804
3.0000,3.2358,3.3291,3.3291,3.5235,3.5528,3.8028,4.1473
3.0000,3.2768,3.6006,3.7207,3.7207,4.2726,4.3375,4.5027
3.0000,3.0000,3.0000,3.1608,3.6341,3.9045,3.9045,4.1222
3.0000,3.1929,3.4482,3.6082,3.8879,3.8879,4.1588,4.1588
3.0000,3.8671,4.3256,5.1732,5.3609,6.2062,6.8568,7.2162
3.0000,4.0303,5.3643,6.1107,7.2415,8.4583,9.2043,9.9730
3.0000,3.0000,3.5159,3.6246,3.6698,3.9452,3.9896,4.0458
3.0000,3.0731,3.3540,3.6821,4.0600,4.3027,4.6425,4.9263
3.0000,3.4466,3.4916,3.6987,3.6987,3.9679,4.1044,4.2666
3.0000,3.7362,4.5307,5.7981,6.7544,7.8425,8.6784,10.1219
3.0000,3.8796,4.5813,5.2870,5.9626,6.3880,7.2177,8.0449
3.0000,4.1569,5.1315,6.1847,7.2577,8.1568,9.0893,9.9532
3.0000,3.3590,4.0245,4.8479,5.2855,5.9535,6.5737,7.1312
3.0000,3.2173,3.4240,3.6546,3.6546,3.9192,4.2187,4.4906
3.0000,3.0000,3.3133,3.4997,3.4997,3.5797,3.5797,3.6791
3.0000,3.0832,3.3692,3.6096,4.0355,4.2158,4.6854,4.8251
3.0000,3.8083,4.5257,5.4715,6.5473,7.5414,8.6116,9.5547
3.0000,3.2016,3.2468,3.4950,3.9205,3.9205,3.9205,4.2298
3.0000,3.3526,3.7083,3.9583,4.1324,4.1324,4.1638,4.4835
3.0000,3.4993,3.9010,4.3260,4.6897,5.3507,5.9506,6.7439
3.0000,3.2834,4.1566,5.2235,6.3410,7.0936,7.5987,8.7465
3.0000,4.2444,5.3385,6.3271,7.5658,8.0283,9.2533,9.8698
3.0000,3.0000,3.0334,3.3452,3.6647,3.8965,4.0529,4.5070
3.0000,3.1516,3.3599,3.7398,3.8771,3.9758,4.0860,4.2516
3.0000,3.0000,3.8583,4.7363,5.8100,6.2999,6.9519,8.0643
3.0000,4.2864,5.0016,5.7284,6.1415,6.5761,6.9375,7.4738
3.0000,3.0319,3.2644,3.5995,3.8364,3.8364,3.8934,4.2165
3.0000,3.0133,3.1150,3.1691,3.2971,3.6563,3.8793,4.1005
3.0000,3.4673,3.7669,4.0035,4.3803,4.4880,4.6805,4.7374
3.0000,3.3299,3.4678,3.7448,3.9280,4.3638,4.7755,4.8255
3.0000,3.1597,4.0762,4.3686,5.0407,5.7238,6.4573,6.8690
3.0000,3.3815,3.7822,3.9246,4.2932,4.5681,4.8496,4.9250
3.0000,3.0221,3.1361,3.4468,3.6532,3.7024,3.7117,3.9434
3.0000,3.2430,3.6660,4.0416,4.3091,4.4340,4.4979,4.8980
3.0000,3.4651,3.6239,3.6239,4.0952,4.1654,4.4997,4.6541
3.0000,3.3438,3.4744,3.4744,3.7338,3.8580,4.1196,4.3402
3.0000,3.4426,4.3463,5.3758,5.8460,7.1790,8.2589,9.2286
3.0000,3.3581,3.8013,3.9330,4.1562,4.3501,4.4400,4.6753
3.0000,3.1178,3.1178,3.2412,3.2892,3.3845,3.4785,3.6291
3.0000,3.8977,4.8507,5.6741,6.6128,8.1821,9.3923,10.1374
3.0000,3.2446,3.2446,3.5731,3.8224,4.0533,4.0533,4.3526
3.0000,3.3202,3.4683,3.6652,3.8210,3.8771,3.9799,4.3638
3.0000,3.1445,3.3432,3.5555,4.0300,4.2772,4.2830,4.4661
3.0000,3.4623,3.6642,3.6642,3.8532,4.1013,4.2051,4.4203
3.0000,3.2048,3.4359,3.8779,3.9723,3.9723,4.3356,4.4956
3.0000,3.1326,3.3641,3.3641,3.5392,3.8505,4.1223,4.2407
3.0000,3.1713,3.4036,3.6158,3.9518,4.0669,4.2413,4.4596
3.0000,3.4832,3.8691,4.5343,5.2240,5.9176,5.9238,6.8181
3.0000,3.2615,3.4210,3.5908,4.1356,4.1981,4.3116,4.6633
3.0000,3.8940,4.8986,5.7844,6.7788,7.9232,8.7636,9.9101
3.0000,3.0000,3.0961,3.5167,3.9796,4.0709,4.0709,4.2174
3.0000,3.0000,3.1832,3.1832,3.3828,3.5119,3.5119,3.7362
3.0000,3.1934,3.6379,3.9037,4.2019,4.2021,4.2021,4.4476
3.0000,3.3372,3.6388,3.6388,3.8006,4.3620,4.8598,4.8598
3.0000,3.3156,3.4998,3.8131,3.9789,4.1467,4.4133,4.6052
3.0000,3.1419,3.2425,3.5590,3.6828,3.8757,4.1801,4.6299
3.0000,3.7145,4.4339,5.2328,6.0465,7.1226,8.1918,8.8667
3.0000,3.8606,5.1724,6.0157,7.0327,8.1828,8.8483,10.2355
3.0000,3.2691,3.4808,3.6425,3.7771,4.2403,4.2764,4.6051
3.0000,3.2262,3.2262,3.6004,4.0050,4.2226,4.4719,4.8463
3.0000,3.7794,4.5676,5.4043,6.5382,7.5379,8.5163,9.5015
3.0000,4.1546,4.7913,5.8851,6.7267,7.5046,8.5266,9.7969
3.0000,4.0800,4.8315,5.4614,6.3709,7.3560,7.5952,8.4066
3.0000,3.1137,3.5070,3.6712,4.0999,4.0999,4.2858,4.5439
3.0000,3.2767,3.2767,3.5052,3.5052,4.0435,4.1949,4.1949
3.0000,4.2709,5.4699,6.2876,7.2381,8.1212,9.0013,9.9782
3.0000,3.5731,4.3479,5.5471,6.4513,7.1734,8.1937,9.1544
3.0000,3.2036,3.3416,3.7067,3.7067,3.7067,4.2109,4.4498
3.0000,3.2715,3.6902,3.7434,4.0524,4.2363,4.3234,4.5803
3.0000,3.2349,3.5695,3.7694,4.1772,4.3921,4.5232,4.5232
3.0000,3.2143,3.6024,3.6024,4.0093,4.0093,4.2839,4.5361
3.0000,3.9618,4.7745,5.4207,5.5899,6.4666,7.7229,8.1678
3.0000,4.0391,4.8869,6.3171,7.4224,8.4627,9.6270,10.6130
3.0000,3.0000,3.2066,3.5110,3.7674,4.0060,4.3610,4.6627
3.0000,3.5169,3.7811,3.8320,4.0451,4.2943,4.4860,4.6483
3.0000,3.2622,3.2622,3.6335,3.8173,3.8173,4.1483,4.7030
3.0000,3.0624,3.0624,3.3457,3.4125,3.7529,3.9745,4.0453
3.0000,3.8802,4.6429,5.3700,6.3917,7.0679,8.1479,9.4325
3.0000,3.0000,3.2119,3.2119,3.5189,3.9229,4.1073,4.1775
3.0000,3.4346,3.9457,4.2493,4.4602,5.4068,6.3720,7.4238
3.0000,3.0000,3.3768,3.5152,3.5152,3.5152,3.7933,3.9006
3.0000,3.1618,3.5320,3.7697,3.9925,4.2064,4.8907,5.2175
3.0000,3.5883,4.5832,5.4101,6.3404,7.3368,8.5695,9.4621
3.0000,3.6697,4.5018,4.9578,5.8813,6.5305,7.8135,8.1563
3.0000,4.1628,5.3450,6.2914,7.4823,8.8427,9.6057,10.4882
3.0000,3.2726,3.4314,3.7570,4.0845,4.1034,4.6288,4.8213
3.0000,4.0272,4.8477,5.6579,6.7848,7.9871,9.2597,9.9140
3.0000,3.2558,3.4633,3.6861,3.6861,3.7966,4.0447,4.4604
3.0000,3.1837,3.5444,4.0117,4.1252,4.1252,4.2650,4.4932
3.0000,3.2476,3.4841,3.6650,4.6773,5.2800,6.1178,6.9212
3.0000,3.1364,3.5747,3.6361,3.8305,4.0190,4.3665,4.3665
3.0000,3.0000,3.0645,3.2287,3.6343,3.9937,4.1380,4.4334
3.0000,4.0113,4.7407,5.7555,6.7936,7.8227,8.1875,9.0214
3.0000,3.8356,4.3847,4.9623,5.7297,6.5809,6.9987,7.5634
3.0000,3.0000,3.0535,3.1451,3.6126,4.0062,4.3411,4.4304
3.0000,3.2684,3.4193,3.6916,3.8035,3.8150,4.0562,4.4369
3.0000,3.6306,4.4691,5.0463,5.6885,6.1555,6.9546,7.0835
3.0000,3.2433,3.6889,3.7662,3.8546,3.9830,4.1716,4.4162
3.0000,3.3446,3.4895,3.5896,3.8750,4.0417,4.1747,4.2583
3.0000,3.3604,3.7392,3.9653,4.0938,4.3013,4.3657,4.5243
3.0000,3.3689,3.5573,3.7379,3.8749,4.2434,4.7464,5.0003
3.0000,3.0000,3.1268,3.3663,3.6154,3.7372,3.8365,3.9706
3.0000,3.4960,4.4440,5.5587,5.7709,6.8830,7.5220,8.0048
3.0000,4.0884,5.0469,5.6126,6.2452,7.1742,7.9243,9.3165
3.0000,3.2024,3.4434,3.4509,3.7942,3.7942,3.8097,4.0027
3.0000,3.2738,3.4038,3.4705,3.7053,3.9190,3.9781,4.2027
3.0000,3.2853,3.4258,3.8882,3.8882,3.9875,4.1371,4.1371
3.0000,3.8944,4.8813,5.5319,6.3902,7.5453,8.4906,9.8915
3.0000,3.2844,3.2844,3.6045,3.7608,3.9770,4.2754,4.5193
3.0000,3.9069,5.1453,6.2095,7.3853,8.3976,9.1004,10.1120
3.0000,3.1964,3.3215,3.5558,3.9713,4.0358,4.0374,4.2297
3.0000,4.0202,4.3110,4.6239,5.3226,6.0160,7.0845,7.8516
3.0000,3.3141,3.5943,3.5943,3.7978,3.9481,4.0259,4.2343
3.0000,3.1836,3.1962,3.2663,3.6174,3.6174,3.7483,3.9719
3.0000,3.3422,3.6053,3.8481,3.8942,4.1944,4.1944,4.3465
3.0000,3.9399,4.7880,5.5626,6.4447,7.4557,8.4329,9.3613
3.0000,3.9430,5.0670,5.8041,6.4385,7.1616,8.1219,9.0763
3.0000,3.3022,3.3370,3.6288,3.6288,4.0246,4.0276,4.4926
3.0000,3.8507,4.3883,4.8466,5.1262,6.2301,7.1075,7.6465
3.0000,3.5611,4.4307,5.0935,5.7195,6.2380,6.8281,6.9608
3.0000,3.0174,3.2997,3.6267,3.8515,3.8515,4.0760,4.0760
3.0000,3.2796,3.2796,3.6018,3.7835,3.9598,3.9941,4.3116
3.0000,3.3544,3.5746,3.5746,3.7637,4.0455,4.1917,4.2990
3.0000,3.3113,3.4164,3.4164,3.7021,4.0355,4.2255,4.2738
3.0000,3.4521,3.7412,3.9623,4.0655,4.3988,4.3988,4.6065
3.0000,3.8677,5.0726,6.3550,7.8039,8.8813,9.8242,11.1477
3.0000,3.0000,3.0231,3.1422,3.4136,3.4284,3.5455,3.9163
3.0000,3.6661,4.1349,4.5666,5.2809,6.1414,6.8251,7.3002
3.0000,3.1564,3.5188,3.5873,3.8120,3.9422,4.2278,4.4117
3.0000,3.4608,4.1312,4.3471,5.2440,5.3529,6.0426,6.7788
3.0000,3.1001,3.1804,3.4007,3.6216,3.9824,3.9824,3.9824
3.0000,4.1621,5.2230,6.1062,7.1899,8.1480,9.3067,10.4370
3.0000,4.3946,5.5277,6.5430,7.6668,8.9776,9.7602,10.8089
3.0000,4.0531,4.6620,5.6827,5.8249,6.5847,7.0952,7.5600
3.0000,3.4577,4.1204,4.9012,5.2746,6.0368,6.5486,7.0836
3.0000,3.9316,5.0731,6.4367,7.2603,8.4815,9.8281,11.1601
3.0000,3.4813,3.7867,4.7931,4.8171,4.8171,5.5481,5.8945
3.0000,3.0000,3.4522,3.5289,3.6564,3.9678,4.0263,4.0263
3.0000,3.0000,3.1556,3.4155,3.4437,3.7270,3.7997,3.8744
3.0000,3.2404,3.4322,3.4322,3.5807,3.6369,3.9590,4.4099
3.0000,3.3086,3.5384,3.7423,3.9364,4.1319,4.3161,4.7208
3.0000,3.3150,3.5519,3.8940,4.2743,4.5695,4.6335,5.0308
3.0000,3.1446,3.7005,3.8317,4.1892,4.2176,4.3747,4.3747
3.0000,4.1214,5.3172,6.4198,7.0189,8.2699,9.4898,10.3058
3.0000,3.1967,3.3680,3.7486,3.8973,4.0552,4.3288,4.5549
3.0000,4.1801,4.9942,5.9132,6.5668,6.8112,7.1862,7.5675
3.0000,3.2458,3.5750,4.0795,4.4651,4.4651,4.8678,4.9251
3.0000,3.3628,3.5808,3.7528,4.1476,4.3607,4.5213,4.8826
3.0000,3.4640,4.2274,4.9007,5.8335,6.6986,7.3764,8.0564
3.0000,3.4261,3.7180,3.8802,3.9157,4.0581,4.2444,4.5987
3.0000,4.2407,5.0506,5.7188,6.7654,7.8991,8.8146,9.8383
3.0000,3.2991,3.4122,3.7422,3.8111,4.0157,4.2770,4.5009
3.0000,3.8674,4.5360,5.2114,6.1973,7.1459,7.1459,7.5923
3.0000,4.5358,5.6311,6.8366,7.8318,8.9157,10.0207,10.8781
3.0000,3.6796,4.5072,5.3554,5.7478,5.9244,6.3947,6.8779
3.0000,3.2164,3.2164,3.5050,3.5797,3.8273,4.0411,4.5140
3.0000,3.0000,3.0000,3.2085,3.2085,3.4421,3.5011,3.6783
3.0000,3.1736,3.3423,3.8145,4.0188,4.1758,4.4685,5.1004
3.0000,3.3635,4.2257,5.0010,5.7349,6.5741,6.9038,7.9863
3.0000,3.4723,4.1417,4.4350,4.8366,5.2736,6.4353,7.3441
3.0000,3.1497,3.1596,3.5263,3.8279,3.9940,4.2950,4.4375
3.0000,3.2192,3.4202,3.5665,3.7780,3.9566,4.1008,4.2743
3.0000,3.6375,4.4568,4.8871,5.3038,6.0051,6.9401,7.3007
3.0000,3.2934,3.2974,3.4525,3.8785,4.0526,4.2600,4.6353
3.0000,3.2925,3.2925,3.5616,3.8576,4.1238,4.1238,4.4824
3.0000,3.2185,3.3350,3.4730,3.7861,3.8841,4.2981,4.2981
3.0000,3.0000,3.7018,4.3743,5.0971,5.8717,6.4449,7.0648
3.0000,4.0966,5.2211,6.1956,6.5792,6.9836,7.5274,8.0058
3.0000,3.9404,4.9576,5.6793,6.4809,7.4445,7.9226,8.9597
3.0000,4.0565,4.9663,6.2898,7.3412,8.2338,9.4496,10.2477
3.0000,3.0829,3.2801,3.4150,3.7693,4.1842,4.3872,4.5878
3.0000,3.7992,4.5754,5.3694,6.1985,7.6247,8.5507,9.8113
3.0000,3.2962,3.5506,3.8002,4.2686,4.5424,4.5424,4.7343
3.0000,3.2568,3.4049,3.5753,3.8239,4.0702,4.4603,4.5217
3.0000,3.2961,3.3266,3.5002,3.7382,3.7446,3.9021,4.0058
3.0000,4.3078,5.6428,6.8626,7.8707,8.7586,9.7668,10.4270
3.0000,3.1298,3.4675,3.6625,3.9284,4.0341,4.3393,4.4351
3.0000,3.2605,3.3529,3.6778,3.7716,4.1249,4.6190,4.6896
3.0000,3.0527,3.2278,3.4841,3.6379,3.9747,4.1263,4.4247
3.0000,3.6946,4.8798,6.2536,7.2761,8.1311,9.2760,10.1078
3.0000,3.9548,5.0466,5.9098,6.7355,7.8623,8.7184,9.8763
3.0000,3.3515,3.4580,3.8989,4.2857,4.5157,4.7054,4.9353
3.0000,4.0792,5.0378,5.0523,5.7566,6.2510,6.2993,6.2993
3.0000,3.2335,3.4444,3.5510,3.8690,3.8690,3.8968,4.2415
3.0000,3.0000,3.0000,3.4877,3.6957,3.9449,4.0681,4.0908
3.0000,3.1695,3.3762,3.4748,3.8420,3.9738,4.3612,4.4583
3.0000,3.0000,3.4391,3.4391,3.8103,3.8103,4.1743,4.3978
3.0000,4.1378,5.2931,6.3027,7.1911,8.1856,8.9764,9.9877
3.0000,4.0194,4.9326,5.5981,6.2983,6.9965,7.8158,9.3048
3.0000,3.6490,3.8049,4.0890,4.3210,4.5116,4.7733,5.0537
3.0000,3.0233,3.1843,3.2256,3.6908,3.6908,3.6908,3.8561
3.0000,3.1571,3.3333,3.6268,3.8178,4.1094,4.1444,4.5607
3.0000,3.0662,3.4492,3.4492,3.6682,3.6682,3.6915,3.8096
3.0000,3.0000,3.1263,3.4105,3.4934,3.5150,3.6437,3.7055
3.0000,4.3817,5.3342,5.9498,7.0997,8.3223,9.5354,10.4302
3.0000,3.1041,3.2875,3.2875,3.2933,3.4869,3.7815,3.7815
3.0000,3.8367,4.7529,5.9285,6.8262,7.6907,8.6158,9.2854
3.0000,3.1455,3.3224,3.5935,3.6936,3.8563,3.9119,4.0795
3.0000,3.7892,5.0392,5.4375,6.3454,6.3876,7.0679,8.0237
3.0000,3.2369,3.3498,3.7678,3.8197,3.8895,3.9376,4.3491
3.0000,3.4074,3.9628,4.2067,4.8996,5.1554,5.4478,6.2044
3.0000,3.0235,3.1898,3.3800,3.6717,3.6717,3.7959,4.0535
3.0000,3.0665,3.0851,3.3037,3.3037,3.3037,3.4913,3.8894
3.0000,4.2114,5.2744,6.4441,7.8349,8.7417,10.0016,10.7588
3.0000,3.4183,3.4694,3.7470,4.1809,4.2732,4.5859,4.7523
3.0000,4.0264,5.0710,5.9492,7.2288,8.2327,9.1548,10.5388
3.0000,3.0718,3.0823,3.4395,3.6426,3.9485,4.2375,4.3119
3.0000,3.3144,3.4069,3.6944,4.0841,4.3731,4.5520,4.7387
3.0000,3.7902,4.3690,5.2767,6.2084,7.3463,8.4458,9.2679
3.0000,3.2602,3.6247,3.6266,3.8635,4.1197,4.1197,4.2571
3.0000,3.3113,3.3113,3.6494,3.6494,3.9633,4.1639,4.1639
3.0000,3.4457,3.7425,3.9940,4.8318,5.1431,5.3664,5.7557
3.0000,3.4210,3.4210,3.6784,3.9103,3.9311,4.2520,4.5050
3.0000,3.1114,3.2490,3.4212,3.6415,3.9013,4.2649,4.6617
3.0000,3.0046,3.3480,3.7377,3.8611,4.2825,4.7079,4.8215
3.0000,3.0023,3.4682,3.8114,4.2680,4.6442,4.7422,5.6282
3.0000,3.0000,3.0369,3.3792,3.7552,3.8412,4.0091,4.0091
3.0000,4.2215,5.3019,6.1666,7.2837,8.5818,9.3414,10.1928
3.0000,3.1374,3.1374,3.2332,3.2829,3.6138,3.8065,4.2092
3.0000,3.4812,4.2304,5.2304,6.1662,7.0416,7.2466,7.9276
3.0000,3.2488,3.5668,3.8334,4.0143,4.0143,4.3124,4.4252
3.0000,3.2363,3.5072,3.5072,3.7897,4.2958,4.3624,4.6025
3.0000,4.0991,5.0256,5.6637,6.9773,7.6798,8.3801,9.7012
3.0000,3.0000,3.3267,3.6371,3.6428,3.9655,4.2925,4.4114
3.0000,3.1610,3.4353,3.6901,4.1038,4.4115,4.4201,4.6298
3.0000,3.4285,3.6157,3.9684,4.0907,4.2920,4.7478,5.0138
3.0000,3.3507,3.6880,3.7575,3.9197,4.0114,4.3140,4.5564
3.0000,3.2827,3.5232,3.8399,3.9125,4.3751,4.6155,4.8895
3.0000,3.2848,3.6294,3.9074,4.2854,4.4607,4.7506,4.9207
3.0000,3.1904,3.3651,3.4798,3.6837,3.7989,4.0089,4.4183
3.0000,3.3461,3.3461,3.6241,3.8347,4.0137,4.0137,4.2065
3.0000,4.1289,5.0694,5.8494,6.9653,8.0980,8.6715,9.3735
3.0000,3.1700,3.3374,3.3374,3.4419,3.8564,4.2606,4.6191
3.0000,3.1532,3.4479,3.7330,3.8739,4.0312,4.2721,4.3113
3.0000,3.0937,3.3716,3.3716,3.3716,3.5779,3.9943,4.4448
3.0000,4.4175,5.1667,6.0308,7.0625,8.1684,8.8211,9.9678
3.0000,3.0172,3.2722,3.4815,3.7740,4.1049,4.1049,4.2709
3.0000,3.0835,3.1677,3.1677,3.2991,3.3506,3.4401,3.4401
3.0000,3.3169,3.8154,4.1942,4.5609,5.5157,6.2049,6.5054
3.0000,3.0086,3.0086,3.0090,3.3606,3.4553,3.7426,4.0939
3.0000,3.1644,3.3206,3.5785,3.7187,3.9983,4.0546,4.1714
3.0000,3.1755,3.1755,3.1755,3.6078,3.6946,3.7654,4.1500
3.0000,3.3211,3.3211,3.4478,3.5336,3.7074,4.0156,4.0585
3.0000,3.3043,3.5226,3.6232,3.7518,4.1604,4.2880,4.4512
3.0000,3.4606,4.0779,4.3575,5.2734,5.8710,6.2883,6.9363
3.0000,3.8992,4.8090,5.9329,6.6463,7.0919,8.1765,8.7326
3.0000,3.0571,3.1156,3.4703,3.5740,3.5748,3.5813,3.5813
3.0000,3.0735,3.2815,3.4191,3.7406,3.9710,4.2826,4.3684
3.0000,3.2595,3.4048,3.7611,3.9639,4.2465,4.5481,4.7963
3.0000,3.4852,4.6789,5.5345,6.3157,6.7892,7.5532,8.6783
3.0000,3.2636,3.4165,3.4165,3.6788,3.9422,4.1994,4.3809
3.0000,3.9789,4.9075,5.9767,6.9393,8.0254,8.8028,9.8457
3.0000,4.0508,5.0574,5.7969,7.0142,8.0411,9.0395,10.1234
3.0000,3.5887,4.5462,5.2174,6.0776,7.0958,8.1399,9.0116
3.0000,3.0000,3.2346,3.4323,3.4510,3.6914,3.9507,4.3307
3.0000,3.2743,3.4381,3.6234,3.7070,3.8431,3.8618,4.4085
3.0000,3.2922,3.3440,3.4828,3.8888,4.2301,4.5131,4.8495
3.0000,3.1310,3.1310,3.3551,3.7860,4.1732,4.2819,4.3810
3.0000,3.6617,3.8930,4.1932,4.9857,6.3824,7.3734,8.2147
3.0000,3.0452,3.2653,3.3349,3.3349,3.8234,4.1727,4.5085
3.0000,3.4522,3.8670,3.8798,4.3048,4.5136,4.6574,5.0919
3.0000,3.4028,3.4491,3.8563,4.2319,4.4692,4.6402,4.9271
3.0000,3.0000,3.2177,3.8728,4.7928,5.8845,6.9600,7.4663
3.0000,3.2514,3.4014,3.4955,3.7469,3.7469,3.8473,3.9872
3.0000,3.0675,3.2828,3.7518,4.4453,5.6150,6.8235,7.1880
3.0000,4.1225,5.0295,5.8382,6.5731,7.4419,8.5522,9.5065
3.0000,3.0947,3.4977,3.7990,4.2384,4.3469,4.7227,5.0756
3.0000,3.5461,4.6900,5.5043,6.5077,6.8954,7.5063,8.1482
3.0000,4.0155,4.9233,5.7391,6.5404,7.4449,8.1175,8.5155
3.0000,3.8687,4.1435,5.2373,6.1573,6.5767,7.3043,7.9706
3.0000,3.2363,4.0653,4.9913,5.7125,6.1582,6.6854,7.5412
3.0000,3.3394,3.6560,3.9628,4.3275,4.3310,4.6351,4.6381
3.0000,3.1455,3.2659,3.4182,3.7011,4.1639,4.2998,4.4321
3.0000,3.3664,3.5230,3.6528,4.1513,4.1551,4.1551,4.3508
3.0000,3.1005,3.3236,3.6291,3.6291,3.8553,4.1318,4.4449
3.0000,3.2653,3.6486,4.0007,4.3273,4.5379,4.5379,4.5427
3.0000,3.1377,3.1844,3.3954,3.5721,3.7255,3.7255,3.7755
3.0000,3.5017,3.5017,3.7428,3.8059,4.0575,4.1712,4.2657
3.0000,3.8526,4.6038,5.5497,6.3609,7.2924,8.0328,8.8681
3.0000,3.1284,3.2620,3.4093,3.8933,4.4243,4.5974,4.7135
3.0000,3.0809,3.0809,3.3439,3.4379,3.5663,3.7028,3.8816
3.0000,3.5415,4.1589,4.7245,5.0897,5.6008,6.5334,6.7431
3.0000,3.4693,4.2579,5.3226,6.1749,6.8299,7.7663,8.7832
3.0000,4.1928,5.3260,6.3858,7.2039,8.0464,8.8970,10.0828
3.0000,3.3719,3.7473,4.1541,4.2443,4.3891,4.9111,5.3662
3.0000,3.2633,3.5572,4.0331,4.2439,4.4240,4.6678,5.0544
3.0000,3.3644,3.3644,3.5823,3.7181,3.8559,3.9255,4.0519
3.0000,3.3769,3.4986,3.6487,3.9107,4.3481,4.7035,4.7944
3.0000,3.0000,3.0000,3.0525,3.2689,3.3763,3.7112,3.8476
3.0000,3.4771,3.6425,3.9216,3.9216,4.2557,4.3947,4.3947
3.0000,3.0870,3.2613,3.2613,3.8134,3.9988,4.0060,4.3564
3.0000,3.2538,3.6038,3.6806,3.9722,4.1683,4.2635,4.3328
3.0000,3.0000,3.1871,3.5147,3.6570,3.8898,4.0642,4.0642
3.0000,3.0644,3.1582,3.5323,3.7175,3.7679,4.1128,4.3340
3.0000,3.2483,3.3769,3.5128,3.6929,4.0491,4.3139,4.5147
3.0000,3.7172,4.3673,5.5059,6.7540,7.8374,8.9813,10.0706
3.0000,3.1898,3.3875,3.3875,3.5450,3.6185,3.6853,3.6853
3.0000,3.1216,3.4624,3.9230,3.9230,3.9230,4.0738,4.1839
3.0000,3.2255,3.4362,3.8768,4.1942,4.4051,4.6953,4.7336
3.0000,3.9582,4.7359,5.7490,6.8328,8.1707,9.1392,9.8958
3.0000,3.1041,3.4580,3.4840,3.7691,4.1734,4.5140,4.7074
