Cls,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8
1,3.0000,3.3934,3.8450,4.4169,4.5765,5.1562,5.5430,6.0840
1,3.0000,3.3591,3.5800,3.7272,4.0925,4.2723,4.5388,4.8144
1,3.0000,3.2750,3.9511,4.0500,4.4404,4.5037,4.6786,4.7883
1,3.0000,3.2680,3.4048,3.7831,3.8595,4.2713,4.4304,4.7965
1,3.0000,3.1025,3.2798,3.6116,3.6973,3.7965,4.1642,4.5166
1,3.0000,3.0309,3.1741,3.4121,3.7978,3.8313,4.1217,4.1732
1,3.0000,3.2719,3.4910,3.5921,3.8239,3.9470,4.5050,4.8126
1,3.0000,3.1426,3.5855,3.9173,4.4137,4.6368,5.1115,5.4040
1,3.0000,3.0778,3.4364,3.6979,4.0916,4.4098,4.7945,5.1790
1,3.0000,3.2556,3.6903,4.0663,4.3517,4.6023,4.9984,5.4666
1,3.0000,3.0617,3.6377,3.9524,4.3232,4.5339,4.9308,5.0844
1,3.0000,3.5524,3.9222,4.0948,4.3757,4.6882,4.9317,5.1348
1,3.0000,3.3691,3.9057,4.2222,4.4677,4.9354,5.1104,5.5149
1,3.0000,3.2191,3.4730,3.8310,4.2092,4.5452,4.6195,4.8031
1,3.0000,3.1890,3.7470,4.1704,4.5876,5.0536,5.2085,5.5487
1,3.0000,3.2903,3.7442,3.9371,4.1648,4.5935,4.8645,5.2190
1,3.0000,3.2291,3.7894,4.2872,4.5324,4.8348,4.9992,5.3966
1,3.0000,3.3846,3.7419,4.0798,4.4186,4.6716,4.9491,5.4537
1,3.0000,3.6040,4.1884,4.3968,4.7737,5.0993,5.4557,5.6915
1,3.0000,3.5509,3.8735,4.0421,4.2256,4.6393,4.6611,4.9196
1,3.0000,3.3841,3.6157,4.0585,4.2569,4.8432,5.2427,5.5974
1,3.0000,3.3019,3.7202,3.9615,4.2012,4.4039,4.6146,4.8663
1,3.0000,3.1549,3.5761,3.8269,4.0895,4.2462,4.5250,4.7843
1,3.0000,3.5265,3.7628,3.9336,4.1826,4.6273,4.8924,5.0633
1,3.0000,3.4699,3.8374,4.3939,4.3939,4.7715,4.9831,5.1441
1,3.0000,3.6269,4.0690,4.2413,4.7314,5.2344,5.5040,5.8316
1,3.0000,3.1380,3.4284,3.5792,4.0350,4.3344,4.6467,5.3128
1,3.0000,3.0557,3.4051,3.8933,4.0305,4.0894,4.6578,5.2948
1,3.0000,3.2049,3.5098,3.6165,3.9598,4.3285,4.5546,4.6514
1,3.0000,3.2729,3.3855,3.9135,4.1287,4.5443,4.8881,5.1647
1,3.0000,3.3369,3.5498,4.0678,4.2197,4.3895,4.5376,5.0491
1,3.0000,3.2462,3.6408,4.0567,4.4799,4.9318,5.4903,5.6552
1,3.0000,3.2331,3.5127,3.9385,4.3172,4.5819,5.0238,5.3808
1,3.0000,3.1656,3.1656,3.4836,3.7502,3.7502,4.0663,4.1269
1,3.0000,3.0656,3.3644,3.6154,3.7011,3.7011,4.0897,4.4878
1,3.0000,3.3835,3.6586,3.8461,3.9974,4.3943,4.5846,5.0623
1,3.0000,3.4368,3.6708,3.9171,4.1138,4.5448,4.9453,5.2420
1,3.0000,3.5546,4.0237,4.4713,5.1341,5.2767,5.4468,5.8084
1,3.0000,3.2114,3.4490,3.7212,4.0415,4.4013,4.8649,5.3617
1,3.0000,3.1572,3.6769,3.8736,4.5418,4.8495,4.9017,5.4091
1,3.0000,3.0331,3.2015,3.6113,3.8728,4.3032,4.6046,4.7982
1,3.0000,3.3630,3.5532,3.7293,3.9229,4.0815,4.3827,4.5414
1,3.0000,3.4093,4.0560,4.3179,4.5044,4.8738,4.8738,5.2411
1,3.0000,3.0366,3.3567,3.5003,3.7641,3.9674,4.3451,4.6889
1,3.0000,3.3131,3.7978,4.1123,4.2820,4.3906,4.5750,4.7528
1,3.0000,3.2403,3.4594,3.5314,3.8617,4.2682,4.6207,4.9791
1,3.0000,3.4006,3.4006,3.8352,3.9385,4.4082,4.8079,5.2797
1,3.0000,3.4292,3.5962,4.1295,4.5046,4.8697,4.9462,5.2937
1,3.0000,3.3237,3.8895,4.2133,4.4539,4.9560,5.0777,5.3722
1,3.0000,3.2139,3.5938,3.8895,4.1486,4.1925,4.5026,4.8858
1,3.0000,3.3477,3.5110,4.1117,4.5784,4.8954,5.1576,5.4625
1,3.0000,3.3254,3.7153,3.8092,4.2742,4.5943,4.9396,5.0288
1,3.0000,3.2455,3.4659,3.7182,4.1011,4.6639,4.8998,5.1321
1,3.0000,3.2291,3.6178,3.7608,4.1237,4.2151,4.7077,4.9129
1,3.0000,3.3827,3.7232,4.1399,4.3125,4.8751,5.2155,5.5895
1,3.0000,3.2996,3.5759,4.0000,4.3407,4.8554,5.0641,5.2214
1,3.0000,3.5145,3.9290,3.9456,4.3846,4.7517,5.1830,5.4951
1,3.0000,3.0963,3.3199,3.7570,3.9360,4.1010,4.5077,4.9226
1,3.0000,3.5858,3.8420,3.9944,4.1724,4.5156,4.9135,5.1240
1,3.0000,3.4339,3.6837,4.0051,4.3807,4.7069,4.8095,5.3119
1,3.0000,3.3790,3.5843,3.7947,4.3632,4.6517,5.1743,5.5892
1,3.0000,3.1920,3.2335,3.4678,3.7326,3.9762,4.2586,4.6728
1,3.0000,3.4047,3.6334,4.0537,4.2313,4.5843,4.6572,5.2979
1,3.0000,3.0990,3.2254,3.7310,3.8217,4.3468,4.7408,5.1486
1,3.0000,3.3658,3.3658,3.6081,3.9469,4.1017,4.2904,4.5532
1,3.0000,3.4159,3.4159,3.6777,3.9087,4.2450,4.5921,4.9216
1,3.0000,3.2652,3.6983,4.0821,4.1925,4.4616,4.8834,5.2753
1,3.0000,3.3225,3.6671,3.9848,4.0658,4.4290,4.6692,4.9884
1,3.0000,3.0842,3.2329,3.7633,4.2356,4.2783,4.7050,5.2176
1,3.0000,3.4455,3.7895,3.9270,4.2407,4.7207,5.1995,5.5246
1,3.0000,3.2532,3.6871,3.9953,4.2974,4.6160,4.6705,4.9881
1,3.0000,3.3538,3.8038,3.9806,4.3722,4.6683,4.8635,5.0328
1,3.0000,3.4875,3.7105,3.7105,3.8500,4.0271,4.3226,4.5978
1,3.0000,3.2678,3.6987,3.6987,3.8232,4.2655,4.6262,4.7747
1,3.0000,3.4865,3.7820,4.1736,4.5422,4.6364,4.9190,5.2770
1,3.0000,3.2525,3.7836,4.1096,4.6366,5.0372,5.5596,5.8005
1,3.0000,3.2198,3.3663,3.7810,4.2741,4.6105,4.8683,5.3263
1,3.0000,3.0891,3.3951,3.5293,3.8069,3.8069,3.9448,4.3514
1,3.0000,3.0767,3.1744,3.2058,3.4940,3.7381,4.2514,4.6240
1,3.0000,3.2460,3.7225,3.9189,3.9562,4.1601,4.4143,4.4288
1,3.0000,3.2115,3.2115,3.8057,4.2722,4.6841,4.9329,5.2803
1,3.0000,3.1386,3.4988,3.8916,4.2565,4.6326,5.1534,5.2646
1,3.0000,3.4250,3.8510,4.1878,4.5191,4.9567,5.4127,5.8753
1,3.0000,3.3514,3.6014,3.7955,4.1469,4.2244,4.4248,4.6647
1,3.0000,3.3344,3.4561,3.6446,3.6812,3.7603,4.2664,4.4040
1,3.0000,3.2419,3.4425,3.8590,4.0828,4.3757,4.7801,5.3299
1,3.0000,3.3343,3.7624,4.1979,4.4770,4.8975,5.0706,5.4126
1,3.0000,3.3556,3.8220,4.2111,4.5551,4.7727,5.1762,5.5179
1,3.0000,3.2620,3.4905,3.9611,4.0678,4.3993,4.6842,5.1510
1,3.0000,3.4809,3.8584,4.0546,4.2893,4.2893,4.5909,4.7381
1,3.0000,3.4094,3.4409,3.6990,4.0040,4.4937,4.8386,4.9965
1,3.0000,3.1591,3.2883,3.3938,3.6810,3.8754,4.1898,4.4853
1,3.0000,3.4012,3.6503,3.8581,4.2224,4.4226,4.7307,5.1751
1,3.0000,3.5153,4.1164,4.3905,4.6044,4.8731,5.0603,5.3234
1,3.0000,3.4050,3.5798,3.8898,4.2087,4.3765,4.4583,4.7975
1,3.0000,3.2879,3.4636,3.9422,4.2715,4.7761,5.0166,5.4838
1,3.0000,3.3395,3.5168,3.5943,3.9684,4.2805,4.4460,4.4460
1,3.0000,3.4119,3.9648,4.1992,4.3614,4.7431,4.9685,5.3334
1,3.0000,3.0845,3.2393,3.5061,3.5878,3.5878,4.0787,4.2902
1,3.0000,3.3508,3.6343,4.2607,4.2607,4.6586,4.9350,4.9486
1,3.0000,3.3494,3.7873,4.1004,4.4551,4.9368,5.3459,5.6992
1,3.0000,3.3812,3.6466,3.9455,4.2747,4.6243,5.1596,5.4503
1,3.0000,3.1728,3.3728,3.3728,3.6719,4.0397,4.4415,4.4415
1,3.0000,3.2114,3.5709,3.8920,3.8920,4.1057,4.4237,4.7118
1,3.0000,3.2665,3.5752,4.0477,4.6125,4.9591,5.3562,5.5189
1,3.0000,3.2735,3.7356,3.8979,3.8979,4.2051,4.2051,4.4222
1,3.0000,3.5638,3.9154,3.9511,4.2147,4.6272,4.9676,5.5616
1,3.0000,3.3578,3.4998,3.8611,4.3423,4.7153,5.3184,5.9131
1,3.0000,3.0490,3.4196,3.8289,4.0976,4.1502,4.1721,4.1721
1,3.0000,3.3078,3.4811,3.5642,3.7008,4.0604,4.5680,4.8883
1,3.0000,3.3810,3.7059,3.8931,4.1460,4.4915,4.5773,4.6559
1,3.0000,3.3826,3.7591,4.1981,4.5805,4.9768,5.0252,5.2135
1,3.0000,3.7295,4.2223,4.3383,4.6899,4.9321,4.9985,5.2368
1,3.0000,3.2199,3.2553,3.5111,3.6801,3.9729,4.2650,4.4164
1,3.0000,3.5365,3.6451,4.0686,4.6201,5.2745,5.7073,6.1795
1,3.0000,3.1335,3.4414,4.0621,4.2733,4.2733,4.6237,4.8730
1,3.0000,3.2311,3.6337,3.9211,4.2889,4.6252,4.9845,5.1269
1,3.0000,3.3839,3.6671,3.7803,4.0883,4.4236,4.6818,5.0675
1,3.0000,3.4342,3.6520,3.6549,3.7939,3.9362,4.2778,4.4674
1,3.0000,3.3727,3.7782,4.2626,4.5303,4.8284,5.1194,5.3357
1,3.0000,3.5294,3.9893,4.6207,5.0994,5.1929,5.7342,6.3230
1,3.0000,3.2533,3.6494,4.0683,4.4623,5.0533,5.3749,5.8777
1,3.0000,3.2837,3.5535,3.9935,4.1800,4.3165,4.4980,4.6677
1,3.0000,3.1755,3.8543,4.2053,4.3726,4.4704,5.0083,5.4831
1,3.0000,3.5828,3.7777,3.9168,4.2347,4.6171,4.9093,5.2248
1,3.0000,3.2178,3.5286,3.7012,3.9055,4.2551,4.3685,4.9318
1,3.0000,3.1833,3.3280,3.6960,3.9573,4.4762,5.0532,5.4064
1,3.0000,3.3857,3.6775,4.0192,4.2226,4.4602,4.5210,4.8232
1,3.0000,3.2410,3.7277,3.9285,4.3672,4.5184,4.7626,5.0827
1,3.0000,3.4855,3.8461,4.1591,4.4174,4.5270,4.5912,4.9666
1,3.0000,3.0735,3.2732,3.7241,4.1540,4.4133,4.4133,4.8277
1,3.0000,3.3618,3.7171,3.9981,4.0581,4.4525,4.8457,5.2621
1,3.0000,3.2463,3.5274,3.8865,4.0354,4.2184,4.4538,4.9615
1,3.0000,3.1766,3.3950,3.5592,3.8367,4.1469,4.2182,4.5278
1,3.0000,3.3174,3.6384,3.9581,4.3000,4.8198,5.1613,5.7237
1,3.0000,3.5717,3.8665,4.3236,4.4940,5.0335,5.3240,5.4584
1,3.0000,3.0016,3.4462,3.7304,4.1500,4.4881,4.4977,4.6926
1,3.0000,3.2640,3.7886,4.0958,4.4472,4.6942,5.0761,5.4252
1,3.0000,3.6372,4.1114,4.4158,4.8863,5.4418,5.7263,6.0916
1,3.0000,3.2218,3.4521,3.7082,4.2216,4.4129,4.7339,5.0895
1,3.0000,3.4207,3.6798,4.1376,4.4181,4.8174,5.3051,6.0356
1,3.0000,3.2216,3.6169,4.0227,4.4731,4.8147,5.0661,5.4287
1,3.0000,3.1668,3.5250,3.8363,4.1191,4.4612,4.8157,5.1459
1,3.0000,3.0400,3.3464,3.5142,3.7538,3.9776,4.2089,4.6616
1,3.0000,3.2959,3.5496,3.7138,4.0580,4.5604,4.7234,4.9614
1,3.0000,3.3298,3.7679,4.0461,4.4740,4.8300,5.1544,5.4187
1,3.0000,3.3853,3.6258,4.1882,4.1938,4.3931,4.6427,4.7238
1,3.0000,3.2566,3.3869,3.5334,4.0440,4.4544,5.0787,5.2645
1,3.0000,3.0000,3.4477,3.8662,4.0576,4.3168,4.6508,4.7471
1,3.0000,3.2228,3.6247,3.9009,3.9009,4.3402,4.4850,5.0691
1,3.0000,3.1643,3.1643,3.3492,3.5458,3.9012,4.2360,4.5554
1,3.0000,3.1518,3.4173,4.0807,4.4274,4.6142,5.0236,5.4022
1,3.0000,3.4314,3.6509,3.9760,4.3977,4.7066,4.8826,5.2211
1,3.0000,3.5012,3.8663,4.1626,4.3431,4.6489,4.7868,5.2904
1,3.0000,3.3867,3.7795,4.3774,4.6519,4.8718,5.1603,5.5768
1,3.0000,3.3195,3.6285,3.9034,4.2410,4.6391,5.3108,5.4516
1,3.0000,3.1420,3.6499,3.9453,4.0927,4.1566,4.4268,4.8520
1,3.0000,3.4633,3.8287,3.9483,4.2660,4.6596,4.9020,5.4209
1,3.0000,3.4483,3.9112,4.1164,4.4864,4.8016,5.0927,5.2969
1,3.0000,3.1469,3.5464,3.7600,4.0278,4.3510,4.6653,5.2954
1,3.0000,3.5694,3.8215,3.9281,4.3120,4.5424,4.8415,5.0242
1,3.0000,3.2840,3.5487,4.1421,4.2157,4.6154,5.0344,5.4037
1,3.0000,3.4590,3.8501,4.1499,4.3698,4.6503,4.9388,5.3062
1,3.0000,3.5210,3.5846,3.9420,4.2739,4.3947,4.8156,5.1686
1,3.0000,3.3753,3.5498,3.9142,4.1462,4.4332,4.8708,5.0530
1,3.0000,3.2779,3.7177,3.8950,4.2678,4.4955,4.5263,4.9114
1,3.0000,3.2390,3.6120,3.7716,4.1561,4.5071,4.7080,5.1337
1,3.0000,3.4063,3.5710,3.8668,4.0677,4.0677,4.5095,5.0346
1,3.0000,3.2404,3.2646,3.6483,3.9508,4.3106,4.5415,4.8391
1,3.0000,3.5954,3.7633,4.2428,4.6091,5.1143,5.5114,5.8822
1,3.0000,3.2260,3.3188,3.6566,4.1323,4.4695,4.6262,4.6470
1,3.0000,3.1645,3.3948,3.6918,3.9709,4.1535,4.3155,4.7701
1,3.0000,3.3486,3.7294,4.1634,4.4266,4.4373,4.7513,5.1162
1,3.0000,3.3563,3.9409,4.2613,4.5672,4.7225,5.1591,5.4414
1,3.0000,3.2178,3.3077,3.5310,3.6791,3.8743,4.0683,4.3190
1,3.0000,3.4435,3.8390,4.0421,4.2919,4.6002,4.8939,5.2355
1,3.0000,3.5753,4.2244,4.7644,5.0613,5.4335,5.4447,5.8500
1,3.0000,3.2001,3.3804,3.7007,4.0216,4.4824,4.4984,4.4984
1,3.0000,3.2648,3.7134,4.1437,4.3008,4.5863,4.8397,5.1117
1,3.0000,3.0068,3.2850,3.4542,3.7538,4.1755,4.5278,5.0338
1,3.0000,3.3230,3.4181,3.9322,4.2195,4.7175,4.8414,5.0462
1,3.0000,3.1755,3.3733,3.6311,3.9946,4.1134,4.5390,4.8538
1,3.0000,3.1304,3.3997,3.7063,3.9678,4.5070,4.9156,5.4694
1,3.0000,3.4647,3.6677,4.0592,4.0661,4.3186,4.8057,5.0586
1,3.0000,3.3080,3.6459,3.8107,4.3243,4.7256,5.0469,5.4776
1,3.0000,3.1054,3.3685,3.4895,3.5896,3.8381,3.9966,4.3786
1,3.0000,3.0812,3.4157,3.7134,3.8321,4.1726,4.5318,5.0119
1,3.0000,3.5058,3.5520,3.9811,4.2599,4.9106,5.0675,5.3878
1,3.0000,3.3738,3.8743,3.9182,4.4486,4.8297,5.2633,5.4845
1,3.0000,3.6205,4.0317,4.2917,4.3251,4.5067,4.9771,5.4035
1,3.0000,3.5967,4.0725,4.3914,4.3914,4.5476,4.7378,5.1125
1,3.0000,3.1290,3.6871,3.8439,4.2232,4.2786,4.5495,4.9620
1,3.0000,3.1507,3.5690,3.6470,3.9573,4.2784,4.4032,4.9418
1,3.0000,3.2117,3.6516,4.0359,4.4319,4.5041,4.6623,5.0516
1,3.0000,3.5285,3.8157,4.2684,4.4907,4.7920,5.3478,5.7138
1,3.0000,3.1896,3.4426,3.6763,4.0648,4.2812,4.7526,4.9703
1,3.0000,3.1752,3.4175,3.6346,4.1359,4.4062,4.5268,4.8149
1,3.0000,3.1758,3.3792,3.9081,4.4555,4.6889,5.0017,5.3363
1,3.0000,3.6574,4.0064,4.2360,4.5781,4.7158,5.0341,5.2257
1,3.0000,3.1198,3.4798,3.8699,4.0796,4.3923,4.6923,5.3502
1,3.0000,3.4727,3.8329,4.3690,4.5655,4.8279,5.2121,5.6248
1,3.0000,3.2391,3.4259,3.7373,4.1960,4.6236,4.8586,5.2902
1,3.0000,3.5580,3.8342,4.0041,4.2591,4.7423,4.8815,5.0813
1,3.0000,3.1627,3.4870,3.8523,4.1671,4.3212,4.6941,4.8804
1,3.0000,3.3476,3.5515,3.8018,3.9430,4.5384,4.8020,4.9074
1,3.0000,3.2089,3.8419,4.1693,4.3028,4.4151,4.7311,5.2895
1,3.0000,3.2242,3.4913,3.6700,3.9249,4.1958,4.4077,4.5744
1,3.0000,3.0000,3.2787,3.5751,3.9181,4.2098,4.3900,4.8974
1,3.0000,3.3416,3.6319,3.9565,4.2759,4.8297,4.9566,5.2982
1,3.0000,3.1321,3.5373,3.8258,4.2361,4.7485,4.9934,5.3299
1,3.0000,3.0000,3.0000,3.3185,3.7161,4.0257,4.4392,4.4710
1,3.0000,3.4795,3.6351,3.7537,3.8243,4.2770,4.5002,4.8327
1,3.0000,3.2898,3.8298,3.9122,4.5194,4.5194,4.9018,5.2681
1,3.0000,3.1703,3.5012,3.8539,3.9801,4.2490,4.6333,4.9047
1,3.0000,3.3847,3.8695,4.2929,4.6251,4.9341,5.1717,5.3323
1,3.0000,3.2573,3.6423,3.7607,4.1231,4.4094,4.5431,5.0005
1,3.0000,3.4190,3.6585,3.8391,4.0528,4.1588,4.7164,5.2742
1,3.0000,3.2923,3.6760,4.0931,4.6200,4.9914,5.1960,5.2494
1,3.0000,3.1895,3.4701,3.9264,4.0683,4.3935,4.6211,4.6416
1,3.0000,3.1954,3.5579,3.9020,4.0654,4.4574,4.7130,5.0856
1,3.0000,3.1912,3.3905,3.8789,3.9996,4.3111,4.6078,4.8079
1,3.0000,3.2797,3.5389,4.0123,4.3598,4.5895,4.7408,4.7408
1,3.0000,3.4491,3.7186,4.1321,4.3953,4.6008,4.9117,5.2175
1,3.0000,3.2357,3.4377,3.4939,3.9054,3.9918,4.1996,4.2882
1,3.0000,3.0721,3.4051,3.4494,3.7113,4.2303,4.5454,4.8855
1,3.0000,3.2129,3.3441,3.8932,4.1762,4.4759,4.9369,5.4375
1,3.0000,3.1542,3.4415,3.7275,3.8176,3.9757,4.3812,4.4639
1,3.0000,3.2278,3.3057,3.6318,3.7763,4.0518,4.3306,4.5651
1,3.0000,3.2430,3.5803,3.9760,4.1800,4.7242,5.0828,5.3359
1,3.0000,3.2523,3.2913,3.5366,4.0702,4.5636,4.9236,5.2035
1,3.0000,3.2048,3.4401,3.7404,4.1657,4.3872,4.7778,4.7778
1,3.0000,3.3380,3.7139,4.1791,4.4091,4.6457,4.9452,5.2548
1,3.0000,3.3283,3.6036,4.0886,4.3539,4.4370,4.8501,4.8672
1,3.0000,3.1046,3.5480,4.0377,4.2611,4.7825,5.3079,5.5215
1,3.0000,3.3075,3.3075,3.7898,4.0897,4.6367,5.0016,5.4560
1,3.0000,3.5183,3.6694,4.0470,4.5809,4.7732,5.1859,5.4523
1,3.0000,3.4376,3.8864,4.1258,4.5503,4.8311,4.8513,5.0438
1,3.0000,3.4334,3.7343,4.1208,4.2286,4.6199,4.8008,5.2517
1,3.0000,3.3776,3.6594,3.9516,4.1999,4.5852,5.0646,5.3877
1,3.0000,3.1656,3.5164,3.7188,3.7188,4.0770,4.4852,5.0571
1,3.0000,3.0991,3.4728,3.5269,3.9236,4.4686,4.4686,5.0005
1,3.0000,3.5154,3.7092,4.1175,4.4294,4.7780,4.9448,5.2845
1,3.0000,3.2061,3.5278,3.7023,4.0960,4.5928,5.2801,5.4650
1,3.0000,3.1127,3.4502,3.8301,3.9956,4.4704,5.0951,5.3778
1,3.0000,3.1903,3.3742,3.6099,3.8463,4.2038,4.3702,4.9507
1,3.0000,3.4629,3.4685,3.7666,3.8624,4.1106,4.6506,5.0292
1,3.0000,3.1122,3.4816,3.7309,3.8785,4.1350,4.6437,4.8512
1,3.0000,3.2356,3.7728,4.0510,4.2988,4.7809,5.2033,5.5541
1,3.0000,3.3909,3.6996,4.0645,4.2123,4.3804,4.4931,4.7735
1,3.0000,3.3142,3.5783,4.1578,4.3153,4.8561,4.9934,5.4871
1,3.0000,3.2865,3.5541,3.9920,4.2561,4.5603,4.6838,4.8425
1,3.0000,3.2225,3.5676,3.7192,4.1101,4.3539,4.6707,4.8890
1,3.0000,3.0000,3.2534,3.4595,3.7544,4.0651,4.3137,4.7370
1,3.0000,3.6584,4.0797,4.4250,4.6159,5.0526,5.3569,5.4939
1,3.0000,3.3166,3.5477,4.0739,4.2713,4.6184,5.1004,5.2884
1,3.0000,3.5306,4.0284,4.4195,4.6026,4.6785,5.0967,5.6780
1,3.0000,3.2414,3.4898,3.7031,4.2433,4.2963,4.6133,5.2529
1,3.0000,3.4031,3.5150,3.5871,4.1021,4.4794,4.4959,4.8927
1,3.0000,3.2007,3.2007,3.5129,3.5553,3.9237,3.9480,4.4154
1,3.0000,3.4713,3.6974,4.0281,4.4852,4.8333,5.0665,5.5891
1,3.0000,3.0612,3.3270,3.6502,3.9666,4.4350,4.8862,5.1300
1,3.0000,3.3629,3.6753,3.9562,4.2727,4.4069,4.6113,4.9786
1,3.0000,3.3302,3.3642,3.4324,3.4697,3.6699,4.1747,4.5287
1,3.0000,3.1574,3.2101,3.5705,3.6717,4.1586,4.5381,4.9131
1,3.0000,3.3431,3.6251,3.6477,3.9774,4.2995,4.6981,4.7720
1,3.0000,3.2568,3.8068,4.1606,4.3885,4.6502,4.6502,5.0174
1,3.0000,3.3299,3.6784,3.8552,4.2106,4.4527,4.4527,4.8424
1,3.0000,3.3017,3.6597,3.8961,4.1028,4.5710,4.7126,4.8584
1,3.0000,3.0917,3.2306,3.5383,3.5383,3.8802,4.3778,4.9106
1,3.0000,3.3585,3.6166,3.9617,4.1374,4.4225,4.8031,4.8885
1,3.0000,3.4272,3.8928,4.2301,4.5815,4.6900,4.7970,5.1685
1,3.0000,3.5777,4.1990,4.3478,4.4408,4.7628,5.1231,5.3588
1,3.0000,3.1853,3.4388,3.7957,4.0257,4.3839,4.5072,4.8160
1,3.0000,3.4485,3.7437,4.2003,4.4494,4.8913,5.1009,5.6203
1,3.0000,3.2724,3.8248,4.0497,4.5418,4.6212,4.9193,5.3346
1,3.0000,3.5540,3.7724,4.2394,4.4852,4.7679,4.9770,5.3692
1,3.0000,3.2232,3.3437,3.8829,4.1683,4.1683,4.3456,4.7250
1,3.0000,3.4097,3.4503,3.9791,4.3044,4.6567,5.0489,5.3092
1,3.0000,3.2497,3.6653,3.7903,4.0597,4.3034,4.6401,5.0398
1,3.0000,3.1481,3.4473,3.8364,4.2390,4.5770,4.7982,5.1689
1,3.0000,3.0886,3.5101,4.0148,4.4419,4.8156,5.3744,5.5137
1,3.0000,3.2755,3.3673,3.6283,3.9371,4.2456,4.7714,4.9258
1,3.0000,3.0339,3.0640,3.3692,3.6617,4.0519,4.3512,4.6614
1,3.0000,3.3308,3.3692,3.4657,3.7932,4.2422,4.4803,4.9309
1,3.0000,3.2179,3.4214,3.5927,4.2389,4.5869,4.7956,5.3759
1,3.0000,3.5829,3.7826,4.0167,4.3595,4.7014,4.8658,4.8658
1,3.0000,3.1835,3.3677,3.4600,3.6914,3.8429,4.0324,4.0324
1,3.0000,3.1653,3.3526,3.5421,4.0760,4.5270,4.7808,4.8602
1,3.0000,3.0611,3.3580,3.5994,3.8477,4.2837,4.7780,5.3323
1,3.0000,3.2739,3.6482,4.0942,4.5249,5.0185,5.4193,5.4321
1,3.0000,3.1338,3.4761,3.8231,3.8231,4.2946,4.5635,4.7967
1,3.0000,3.1763,3.5273,3.5944,3.9082,4.0013,4.2353,4.3777
1,3.0000,3.3006,3.7263,4.0209,4.2210,4.5116,4.9500,5.2297
1,3.0000,3.1236,3.4336,3.8258,3.8993,4.3500,4.3593,4.9077
1,3.0000,3.3440,3.4565,3.7200,3.9922,4.3075,4.3665,4.6969
1,3.0000,3.4046,3.6039,3.7144,4.4572,4.5594,4.6200,4.9188
1,3.0000,3.3415,3.9848,4.2194,4.5378,4.7280,5.0607,5.5046
1,3.0000,3.1217,3.5641,3.9159,4.2783,4.4546,4.5688,4.6077
1,3.0000,3.1587,3.5897,3.8533,3.9611,4.1956,4.2307,4.6561
1,3.0000,3.2817,3.7017,3.8741,4.2099,4.7890,5.2141,5.5389
1,3.0000,3.2216,3.6624,4.2230,4.3197,4.3548,4.6056,4.8157
1,3.0000,3.2858,3.6585,4.0851,4.5617,4.7601,5.2425,5.7194
1,3.0000,3.4644,3.5330,3.5330,3.8928,4.0854,4.5598,4.8114
1,3.0000,3.2177,3.6441,4.1196,4.1443,4.4248,4.5195,4.9286
1,3.0000,3.5073,4.0017,4.1336,4.4891,4.6427,4.7450,4.9407
1,3.0000,3.5959,3.8952,4.3460,4.4942,4.5528,4.7986,5.3585
1,3.0000,3.2411,3.3122,3.6297,3.8027,4.2952,4.4729,4.8162
1,3.0000,3.3045,3.6504,3.8442,4.3408,4.3739,4.6755,4.8608
1,3.0000,3.3015,3.4957,3.7234,3.7234,4.1363,4.3809,4.5429
1,3.0000,3.4200,3.4607,3.8643,4.3219,4.3551,4.7557,5.0965
1,3.0000,3.3877,3.7998,3.9102,4.2867,4.4561,4.7693,5.0593
1,3.0000,3.3970,3.9159,4.0492,4.5355,4.8656,4.9369,5.2866
1,3.0000,3.3029,3.9062,4.1570,4.3082,4.3552,4.7817,5.0353
1,3.0000,3.4175,3.8688,4.1345,4.7010,4.8831,4.9548,5.4119
1,3.0000,3.3523,3.6214,3.8678,4.2588,4.7915,5.0923,5.2379
1,3.0000,3.2393,3.6342,4.0234,4.4448,4.8818,5.0009,5.4801
1,3.0000,3.2743,3.5765,3.5765,3.7447,3.9357,4.2962,4.6352
1,3.0000,3.5667,3.8691,4.2836,4.2836,4.5492,4.9982,5.2306
1,3.0000,3.5365,4.0150,4.2425,4.6460,5.0023,5.4469,5.8075
1,3.0000,3.4641,3.7315,3.9361,4.2380,4.4781,5.0503,5.2918
1,3.0000,3.3775,3.7673,4.1986,4.5892,5.2344,5.3117,5.5100
1,3.0000,3.3062,3.8492,4.0120,4.2940,4.5029,4.7463,5.0219
1,3.0000,3.2643,3.6155,3.9163,4.3545,4.6537,5.1008,5.2920
1,3.0000,3.2062,3.5669,3.9933,4.3591,4.8354,5.2866,5.3369
1,3.0000,3.2287,3.3346,3.6936,4.1644,4.4058,4.4284,4.6284
1,3.0000,3.1829,3.7078,4.0668,4.5778,4.7899,5.1168,5.1168
1,3.0000,3.2464,3.6100,3.8065,4.1057,4.2966,4.4737,4.8789
1,3.0000,3.2266,3.2266,3.7045,4.2646,4.3635,4.5875,4.9133
1,3.0000,3.4619,3.6352,3.7545,3.9736,4.3628,4.9408,5.4100
1,3.0000,3.3461,3.9088,4.3206,4.7694,4.7986,5.5396,5.7135
1,3.0000,3.1641,3.6711,3.9432,4.0840,4.3052,4.6907,4.7470
1,3.0000,3.4751,3.7862,4.1881,4.4075,4.4828,4.7570,5.3342
